Name,Year,Salary
Pierre Thomas,2011,3385000
Pierre Thomas,2012,2260000
Pierre Thomas,2013,2500000
Pierre Thomas,2014,2400000
Pierre Thomas,2015,204706
Preston Parker,2014,570000
Ricky Henry,2012,465000
Ricky Henry,2013,555000
Ricky Henry,2014,107100
Roman Harper,2006,1264000
Roman Harper,2007,1340500
Roman Harper,2008,445000
Roman Harper,2009,535000
Roman Harper,2010,2521000
Roman Harper,2011,8900000
Roman Harper,2012,4650000
Roman Harper,2013,3850000
Roman Harper,2014,2750000
Roman Harper,2015,1500000
Roman Harper,2016,1065000
Saalim Hakim,2013,71471
Saalim Hakim,2014,495000
Thomas Morstead,2012,6025000
Thomas Morstead,2013,2250000
Thomas Morstead,2014,2285000
Thomas Morstead,2015,2450000
Thomas Morstead,2016,3500000
Thomas Morstead,2017,3750000
Thomas Morstead,2018,5950000
Thomas Morstead,2019,3250000
Thomas Morstead,2020,3300000
Thomas Morstead,2021,418056
Thomas Morstead,2022,1272500
Tom Johnson,2011,450000
Tom Johnson,2012,465000
Tom Johnson,2013,750000
Tom Johnson,2014,1095000
Tom Johnson,2015,2300000
Tom Johnson,2016,2350000
Tom Johnson,2017,2350000
Tom Johnson,2018,1082353
Travaris Cadet,2012,393000
Travaris Cadet,2013,480000
Travaris Cadet,2014,570000
Travaris Cadet,2015,77647
Travaris Cadet,2016,760000
Travaris Cadet,2017,345177
Travaris Cadet,2018,325294
Tyrunn Walker,2012,390000
Tyrunn Walker,2013,480000
Tyrunn Walker,2014,570000
Tyrunn Walker,2015,1750000
Tyrunn Walker,2016,1600000
Tyrunn Walker,2017,775000
Tyrunn Walker,2018,0
Darryl Tapp,2013,865000
Darryl Tapp,2014,855000
Darryl Tapp,2015,950000
Darryl Tapp,2016,985000
Jonathan Vilma,2012,3300000
Jonathan Vilma,2013,1200000
Zach Strief,2006,320930
Zach Strief,2007,360000
Zach Strief,2008,445000
Zach Strief,2009,1545000
Zach Strief,2010,1759000
Zach Strief,2011,1750000
Zach Strief,2012,2125000
Zach Strief,2013,2325000
Zach Strief,2014,6400000
Zach Strief,2015,2100000
Zach Strief,2016,3500000
Zach Strief,2017,3512500
Allen Bradford,2011,62700
Allen Bradford,2012,27353
Allen Bradford,2013,451765
Allen Bradford,2014,25200
Anthony McCoy,2010,424850
Anthony McCoy,2011,450000
Anthony McCoy,2012,540000
Anthony McCoy,2013,630000
Anthony McCoy,2014,1350000
Anthony McCoy,2015,155294
Bobby Wagner,2012,1962944
Bobby Wagner,2013,585809
Bobby Wagner,2014,781618
Bobby Wagner,2015,8977427
Bobby Wagner,2016,7500000
Bobby Wagner,2017,5000000
Bobby Wagner,2018,10937500
Bobby Wagner,2019,24500000
Bobby Wagner,2020,11000000
Bobby Wagner,2021,13400000
Bobby Wagner,2022,6500000
Bobby Wagner,2023,11000000
Bobby Wagner,2024,11000000
Bobby Wagner,2025,10500000
Bobby Wagner,2026,11000000
Brandon Browner,2005,156000
Brandon Browner,2011,375000
Brandon Browner,2012,360548
Brandon Browner,2013,724088
Brandon Browner,2014,3114706
Brandon Browner,2015,5375000
Breno Giacomini,2008,474165
Breno Giacomini,2009,385000
Breno Giacomini,2010,110588
Breno Giacomini,2011,600000
Breno Giacomini,2012,3000000
Breno Giacomini,2013,3500000
Breno Giacomini,2014,4500000
Breno Giacomini,2015,4500000
Breno Giacomini,2016,5000000
Breno Giacomini,2017,2750000
Bruce Irvin,2012,5624328
Bruce Irvin,2013,622964
Bruce Irvin,2014,1239290
Bruce Irvin,2015,1663935
Bruce Irvin,2016,12500000
Bruce Irvin,2017,7000000
Bruce Irvin,2018,1500000
Bruce Irvin,2019,4000000
Bruce Irvin,2020,5500000
Bruce Irvin,2021,298611
Bruce Irvin,2022,622222
Byron Maxwell,2011,488452
Byron Maxwell,2012,465000
Byron Maxwell,2013,555000
Byron Maxwell,2014,645000
Byron Maxwell,2015,13500000
Byron Maxwell,2016,8500000
Byron Maxwell,2017,319118
Chris Clemons,2003,137000
Chris Clemons,2004,81176
Chris Clemons,2005,305000
Chris Clemons,2007,435000
Chris Clemons,2008,4700000
Chris Clemons,2009,1000000
Chris Clemons,2010,1300000
Chris Clemons,2011,4000000
Chris Clemons,2012,8500000
Chris Clemons,2013,6000000
Chris Clemons,2014,5475000
Chris Clemons,2015,4725000
DeShawn Shead,2013,141176
DeShawn Shead,2014,570000
DeShawn Shead,2015,660000
DeShawn Shead,2016,760000
DeShawn Shead,2017,957353
DeShawn Shead,2018,697059
Doug Baldwin,2011,392500
Doug Baldwin,2012,465000
Doug Baldwin,2013,555000
Doug Baldwin,2014,6200000
Doug Baldwin,2015,3525000
Doug Baldwin,2016,12000000
Doug Baldwin,2017,8250000
Doug Baldwin,2018,8750000
Earl Thomas,2010,2000000
Earl Thomas,2011,9225000
Earl Thomas,2012,1100000
Earl Thomas,2013,2150000
Earl Thomas,2014,14225000
Earl Thomas,2015,5500000
Earl Thomas,2016,8000000
Earl Thomas,2017,8500000
Earl Thomas,2018,8500000
Earl Thomas,2019,22000000
Golden Tate,2010,1320000
Golden Tate,2011,450000
Golden Tate,2012,1011500
Golden Tate,2013,630000
Golden Tate,2014,9500000
Golden Tate,2015,3750000
Golden Tate,2016,4750000
Golden Tate,2017,6000000
Golden Tate,2018,3705882
Golden Tate,2019,14535294
Golden Tate,2020,8000000
Greg Scruggs,2012,439432
Greg Scruggs,2013,313412
Greg Scruggs,2014,368824
Greg Scruggs,2015,38824
Greg Scruggs,2016,363883
Heath Farwell,2012,1500000
Heath Farwell,2013,1500000
Heath Farwell,2014,1500000
J.R. Sweezy,2012,446848
J.R. Sweezy,2013,480000
J.R. Sweezy,2014,570000
J.R. Sweezy,2015,1542000
J.R. Sweezy,2016,9500000
J.R. Sweezy,2017,4843750
J.R. Sweezy,2018,1500000
J.R. Sweezy,2019,6000000
J.R. Sweezy,2020,4000000
James Carpenter,2011,4432456
James Carpenter,2012,722341
James Carpenter,2013,1069682
James Carpenter,2014,1417023
James Carpenter,2015,5000000
James Carpenter,2016,4700000
James Carpenter,2017,4700000
James Carpenter,2018,4621875
James Carpenter,2019,5500000
James Carpenter,2020,5000000
James Carpenter,2021,238889
Jaye Howard,2012,824864
Jaye Howard,2013,480000
Jaye Howard,2014,570000
Jaye Howard,2015,660000
Jaye Howard,2016,6000000
Jeremy Lane,2012,515116
Jeremy Lane,2013,480000
Jeremy Lane,2014,570000
Jeremy Lane,2015,660000
Jeremy Lane,2016,7000000
Jeremy Lane,2017,4000000
Jermaine Kearse,2012,206471
Jermaine Kearse,2013,480000
Jermaine Kearse,2014,570000
Jermaine Kearse,2015,2356000
Jermaine Kearse,2016,6300000
Jermaine Kearse,2017,2750000
Jermaine Kearse,2018,5000000
Jermaine Kearse,2019,1350000
Jeron Johnson,2011,390000
Jeron Johnson,2012,465000
Jeron Johnson,2013,555000
Jeron Johnson,2014,1500000
Jeron Johnson,2015,1368750
Jeron Johnson,2016,178824
John Moffitt,2011,1012501
John Moffitt,2012,465000
Jon Ryan,2009,1660000
Jon Ryan,2010,1475000
Jon Ryan,2011,1100000
Jon Ryan,2012,1200000
Jon Ryan,2013,1300000
Jon Ryan,2014,1400000
Jon Ryan,2015,1500000
Jon Ryan,2016,3400000
Jon Ryan,2017,1000000
K.J. Wright,2011,861000
K.J. Wright,2012,465000
K.J. Wright,2013,555000
K.J. Wright,2014,6431000
K.J. Wright,2015,3750000
K.J. Wright,2016,5250000
K.J. Wright,2017,5800000
K.J. Wright,2018,7200000
K.J. Wright,2019,8000000
K.J. Wright,2020,7500000
K.J. Wright,2021,3755000
Lemuel Jeanpierre,2011,375000
Lemuel Jeanpierre,2012,465000
Lemuel Jeanpierre,2013,555000
Lemuel Jeanpierre,2014,227647
Lemuel Jeanpierre,2015,482059
Percy Harvin,2009,2021500
Percy Harvin,2010,6201000
Percy Harvin,2011,682500
Percy Harvin,2012,915000
Percy Harvin,2013,14500000
Percy Harvin,2014,6470588
Percy Harvin,2015,6000000
Percy Harvin,2016,503824
Malcolm Smith,2011,420900
Malcolm Smith,2012,465000
Malcolm Smith,2013,555000
Malcolm Smith,2014,645000
Malcolm Smith,2015,4000000
Malcolm Smith,2016,3000000
Malcolm Smith,2017,9050000
Malcolm Smith,2018,3268750
Malcolm Smith,2019,109412
Malcolm Smith,2020,1050000
Malcolm Smith,2021,1212500
Marshawn Lynch,2007,5785000
Marshawn Lynch,2008,4875000
Marshawn Lynch,2009,518824
Marshawn Lynch,2010,676765
Marshawn Lynch,2011,2140000
Marshawn Lynch,2012,10000000
Marshawn Lynch,2013,7000000
Marshawn Lynch,2014,6500000
Marshawn Lynch,2015,12000000
Marshawn Lynch,2017,4289338
Marshawn Lynch,2018,4031250
Marshawn Lynch,2019,60588
Matt Flynn,2012,8000000
Matt Flynn,2013,294412
Matt Flynn,2014,1000000
Matt Flynn,2015,409412
Max Unger,2009,1760000
Max Unger,2010,880000
Max Unger,2011,487000
Max Unger,2012,8000000
Max Unger,2013,4900000
Max Unger,2014,5000000
Max Unger,2015,4500000
Max Unger,2016,8100000
Max Unger,2017,5650000
Max Unger,2018,6250000
Michael Morgan,2011,375000
Michael Morgan,2012,465000
Michael Morgan,2013,555000
Michael Morgan,2014,645000
Michael Morgan,2015,1000000
Michael Morgan,2016,1000000
Michael Robinson,2013,326471
Mike Person,2011,420900
Mike Person,2012,246177
Mike Person,2013,489706
Mike Person,2014,645000
Mike Person,2015,1245000
Mike Person,2016,402353
Mike Person,2017,592647
Mike Person,2018,915000
Mike Person,2019,2750000
Paul McQuistan,2006,0
Paul McQuistan,2007,360000
Paul McQuistan,2008,445000
Paul McQuistan,2009,189412
Paul McQuistan,2011,685000
Paul McQuistan,2012,2000000
Paul McQuistan,2013,3000000
Paul McQuistan,2014,1605000
Red Bryant,2008,736500
Red Bryant,2009,385000
Red Bryant,2010,470000
Red Bryant,2011,600000
Red Bryant,2012,8000000
Red Bryant,2013,6600000
Red Bryant,2014,5500000
Red Bryant,2015,307059
Richard Sherman,2011,557424
Richard Sherman,2012,465000
Richard Sherman,2013,555000
Richard Sherman,2014,12431000
Richard Sherman,2015,10000000
Richard Sherman,2016,12569000
Richard Sherman,2017,11431000
Richard Sherman,2018,8800000
Richard Sherman,2019,11925000
Richard Sherman,2020,10050000
Richard Sherman,2021,1350000
Rishaw Johnson,2013,395294
Rishaw Johnson,2014,33529
Robert Turbin,2012,846456
Robert Turbin,2013,480000
Robert Turbin,2014,570000
Robert Turbin,2015,271765
Robert Turbin,2016,760000
Robert Turbin,2017,1212500
Robert Turbin,2019,47353
Russell Okung,2010,4000000
Russell Okung,2011,16600000
Russell Okung,2012,6680000
Russell Okung,2013,7260000
Russell Okung,2014,8960000
Russell Okung,2015,5000000
Russell Okung,2016,8000000
Russell Okung,2017,13468750
Russell Okung,2018,12468750
Russell Okung,2019,13312499
Russell Okung,2020,13500000
Russell Wilson,2012,1009472
Russell Wilson,2013,526217
Russell Wilson,2014,662434
Russell Wilson,2015,31700000
Russell Wilson,2016,12342000
Russell Wilson,2017,12600000
Russell Wilson,2018,15500000
Russell Wilson,2019,70000000
Russell Wilson,2020,18000000
Russell Wilson,2021,19000000
Russell Wilson,2022,57000000
Russell Wilson,2023,28000000
Russell Wilson,2024,39000000
Russell Wilson,2025,37000000
Russell Wilson,2026,40000000
Russell Wilson,2027,45000000
Russell Wilson,2028,50000000
Sean McGrath,2012,390000
Sean McGrath,2013,405000
Sean McGrath,2014,495000
Sean McGrath,2015,30000
Sean McGrath,2016,525000
Sean McGrath,2017,615000
Sidney Rice,2007,1601000
Sidney Rice,2008,370000
Sidney Rice,2009,1186500
Sidney Rice,2010,550000
Sidney Rice,2011,8000000
Sidney Rice,2012,7000000
Sidney Rice,2013,8500000
Stephen Williams,2013,391765
Walter Thurmond,2010,823500
Walter Thurmond,2011,450000
Walter Thurmond,2012,540000
Walter Thurmond,2013,481765
Walter Thurmond,2014,3000000
Walter Thurmond,2015,4000000
Winston Guy,2012,401413
Winston Guy,2013,480000
Winston Guy,2014,190816
Winston Guy,2015,660000
Zach Miller,2009,420500
Zach Miller,2010,395000
Zach Miller,2011,525000
Zach Miller,2014,373000
Zach Miller,2015,660000
Zach Miller,2016,3312500
Zach Miller,2017,2000000
Zach Miller,2018,458000
Adrian Robinson,2012,0
Adrian Robinson,2013,28235
Al Woods,2010,320000
Al Woods,2011,211765
Al Woods,2012,540000
Al Woods,2013,630000
Al Woods,2014,1900000
Al Woods,2015,2100000
Al Woods,2016,3937500
Al Woods,2017,2500000
Al Woods,2018,2200000
Al Woods,2019,2065441
Al Woods,2020,650000
Al Woods,2021,2500000
Al Woods,2022,5240000
Al Woods,2023,3760000
Alameda Ta'amu,2012,137647
Alameda Ta'amu,2013,480000
Alameda Ta'amu,2014,570000
Antonio Brown,2010,393075
Antonio Brown,2011,450000
Antonio Brown,2012,9040000
Antonio Brown,2013,4500000
Antonio Brown,2014,6000000
Antonio Brown,2015,8000000
Antonio Brown,2016,10250000
Antonio Brown,2017,19910000
Antonio Brown,2018,13875000
Antonio Brown,2020,2000000
Ben Roethlisberger,2004,2002000
Ben Roethlisberger,2005,9494000
Ben Roethlisberger,2006,2582000
Ben Roethlisberger,2007,2140500
Ben Roethlisberger,2008,27700000
Ben Roethlisberger,2009,7750000
Ben Roethlisberger,2010,6155882
Ben Roethlisberger,2011,11600000
Ben Roethlisberger,2012,11600000
Ben Roethlisberger,2013,11600000
Ben Roethlisberger,2014,12100000
Ben Roethlisberger,2015,35250000
Ben Roethlisberger,2016,17750000
Ben Roethlisberger,2017,12000000
Ben Roethlisberger,2018,17000000
Ben Roethlisberger,2019,45000000
Ben Roethlisberger,2020,21000000
Ben Roethlisberger,2021,14000000
Brett Keisel,2002,252750
Brett Keisel,2003,145000
Brett Keisel,2004,380000
Brett Keisel,2005,656000
Brett Keisel,2006,4350000
Brett Keisel,2007,3050000
Brett Keisel,2008,3250000
Brett Keisel,2009,7250000
Brett Keisel,2010,2925000
Brett Keisel,2011,3025000
Brett Keisel,2012,3225000
Brett Keisel,2013,2825000
Brett Keisel,2014,1500000
Brian Rolle,2011,471600
Cameron Heyward,2011,3751384
Cameron Heyward,2012,679774
Cameron Heyward,2013,984548
Cameron Heyward,2014,1289322
Cameron Heyward,2015,16000000
Cameron Heyward,2016,8000000
Cameron Heyward,2017,8000000
Cameron Heyward,2018,9000000
Cameron Heyward,2019,8750000
Cameron Heyward,2020,21750000
Cameron Heyward,2021,10500000
Cameron Heyward,2022,11000000
Cameron Heyward,2023,15850000
Cameron Heyward,2024,16000000
Chris Carter,2011,537800
Chris Carter,2012,465000
Chris Carter,2013,555000
Chris Carter,2014,151765
Chris Carter,2015,87647
Chris Carter,2016,705882
Chris Carter,2017,855000
Cortez Allen,2011,766500
Cortez Allen,2012,465000
Cortez Allen,2013,555000
Cortez Allen,2014,7400000
Cortez Allen,2015,5631000
Curtis Brown,2011,896200
Curtis Brown,2012,465000
Curtis Brown,2013,555000
Da'Mon Cromartie-Smith,2010,0
Da'Mon Cromartie-Smith,2011,0
Da'Mon Cromartie-Smith,2012,0
Da'Mon Cromartie-Smith,2013,0
Da'Mon Cromartie-Smith,2017,28800
David DeCastro,2012,4512836
David DeCastro,2013,745177
David DeCastro,2014,1100354
David DeCastro,2015,1455531
David DeCastro,2016,18070000
David DeCastro,2017,7850000
David DeCastro,2018,7580000
David DeCastro,2019,7070000
David DeCastro,2020,8750000
David Gilreath,2014,318000
David Paulson,2012,435896
David Paulson,2013,480000
David Paulson,2014,88200
Derek Moye,2013,405000
Derek Moye,2014,63000
Drew Butler,2012,390000
Drew Butler,2014,349412
Drew Butler,2015,585000
Emmanuel Sanders,2010,906069
Emmanuel Sanders,2011,450000
Emmanuel Sanders,2012,540000
Emmanuel Sanders,2013,2500000
Emmanuel Sanders,2014,6000000
Emmanuel Sanders,2015,4850000
Emmanuel Sanders,2016,13250000
Emmanuel Sanders,2017,6850000
Emmanuel Sanders,2018,8250000
Emmanuel Sanders,2019,5970588
Emmanuel Sanders,2020,8000000
Emmanuel Sanders,2021,6000000
Heath Miller,2005,3092000
Heath Miller,2006,1823000
Heath Miller,2007,517500
Heath Miller,2008,857500
Heath Miller,2009,7210000
Heath Miller,2010,9248000
Heath Miller,2011,3386000
Heath Miller,2012,4274000
Heath Miller,2013,5162000
Heath Miller,2014,6020000
Heath Miller,2015,4000000
Hebron Fangupo,2012,390000
Hebron Fangupo,2013,405000
Hebron Fangupo,2014,50400
Ike Taylor,2003,500500
Ike Taylor,2004,305000
Ike Taylor,2005,380000
Ike Taylor,2006,5585000
Ike Taylor,2007,5025000
Ike Taylor,2008,4390000
Ike Taylor,2009,3750000
Ike Taylor,2010,3750000
Ike Taylor,2011,9250000
Ike Taylor,2012,5750000
Ike Taylor,2013,6000000
Ike Taylor,2014,2750000
Isaiah Green,2013,119118
Jason Worilds,2010,1740000
Jason Worilds,2011,915000
Jason Worilds,2012,540000
Jason Worilds,2013,630000
Jason Worilds,2014,9754000
Jerricho Cotchery,2012,1100000
Jerricho Cotchery,2013,1000000
Jerricho Cotchery,2014,3500000
Jerricho Cotchery,2015,1500000
Joe Long,2013,47647
Jonathan Dwyer,2013,592941
Jonathan Dwyer,2014,795000
Josh Victorian,2013,225882
Josh Victorian,2014,44100
Thomas Gafford,2013,725000
Thomas Gafford,2014,755000
Thomas Gafford,2015,153529
Thomas Gafford,2016,312353
Kelvin Beachum,2012,435896
Kelvin Beachum,2013,480000
Kelvin Beachum,2014,570000
Kelvin Beachum,2015,1542000
Kelvin Beachum,2016,5437500
Kelvin Beachum,2017,8000000
Kelvin Beachum,2018,8000000
Kelvin Beachum,2019,8000000
Kelvin Beachum,2020,1187500
Kelvin Beachum,2021,2075000
Kelvin Beachum,2022,1925000
Lamarr Woodley,2007,1685000
Lamarr Woodley,2008,835000
Lamarr Woodley,2009,460000
Lamarr Woodley,2010,550000
Lamarr Woodley,2011,18100000
Lamarr Woodley,2012,15650000
Lamarr Woodley,2013,9000000
Lamarr Woodley,2014,4687500
Lamarr Woodley,2015,797529
Larry Foote,2010,3900000
Larry Foote,2011,2400000
Larry Foote,2012,3000000
Larry Foote,2013,2500000
Larry Foote,2014,955000
Lawrence Timmons,2007,1399000
Lawrence Timmons,2008,7359000
Lawrence Timmons,2009,769750
Lawrence Timmons,2010,1119500
Lawrence Timmons,2011,12000000
Lawrence Timmons,2012,7125000
Lawrence Timmons,2013,7875000
Lawrence Timmons,2014,6750000
Lawrence Timmons,2015,7500000
Lawrence Timmons,2016,8750000
Lawrence Timmons,2017,6441176
Marcus Gilbert,2011,1222208
Marcus Gilbert,2012,521701
Marcus Gilbert,2013,668402
Marcus Gilbert,2014,8300000
Marcus Gilbert,2015,5450000
Marcus Gilbert,2016,4000000
Marcus Gilbert,2017,3058824
Marcus Gilbert,2018,4100000
Marcus Gilbert,2019,4915103
Marcus Gilbert,2020,150000
Marshall McFadden,2013,95294
Marshall McFadden,2014,25200
Maurkice Pouncey,2010,1444500
Maurkice Pouncey,2011,9675500
Maurkice Pouncey,2012,766125
Maurkice Pouncey,2013,1127250
Maurkice Pouncey,2014,14000000
Maurkice Pouncey,2015,5500000
Maurkice Pouncey,2016,7000000
Maurkice Pouncey,2017,7500000
Maurkice Pouncey,2018,7000000
Maurkice Pouncey,2019,12647059
Maurkice Pouncey,2020,8000000
Brad Jones,2009,370255
Brad Jones,2010,289706
Brad Jones,2011,525000
Brad Jones,2012,615000
Brad Jones,2013,4500000
Brad Jones,2014,2925000
Aqib Talib,2008,4895000
Aqib Talib,2009,1181250
Aqib Talib,2010,1334118
Aqib Talib,2011,1653750
Aqib Talib,2012,871765
Aqib Talib,2013,5429688
Aqib Talib,2014,11968750
Aqib Talib,2015,5968750
Aqib Talib,2016,8906250
Aqib Talib,2017,10352941
Aqib Talib,2018,11000000
Aqib Talib,2019,4235294
Robert Golden,2012,395000
Robert Golden,2013,480000
Robert Golden,2014,570000
Robert Golden,2015,1542000
Robert Golden,2016,2010000
Robert Golden,2017,1465000
Ross Ventrone,2014,349412
Ross Ventrone,2015,34412
Ryan Clark,2002,40000
Ryan Clark,2003,300000
Ryan Clark,2006,2300000
Ryan Clark,2007,1500000
Ryan Clark,2008,1500000
Ryan Clark,2009,1700000
Ryan Clark,2010,5000000
Ryan Clark,2011,2500000
Ryan Clark,2012,3000000
Ryan Clark,2013,3500000
Ryan Clark,2014,1020000
Dan Connor,2013,294412
Sean Spence,2012,935380
Sean Spence,2013,500000
Sean Spence,2014,590000
Sean Spence,2015,680000
Sean Spence,2016,2500000
Sean Spence,2017,182353
Shaun Suisham,2011,2150000
Shaun Suisham,2012,1350000
Shaun Suisham,2013,1425000
Shaun Suisham,2014,3705000
Shaun Suisham,2015,3095000
Troy Polamalu,2003,2174000
Troy Polamalu,2004,4455000
Troy Polamalu,2005,791000
Troy Polamalu,2006,1602000
Troy Polamalu,2007,11575000
Troy Polamalu,2008,4625000
Troy Polamalu,2009,4300000
Troy Polamalu,2010,6100000
Troy Polamalu,2011,14000000
Troy Polamalu,2012,6250000
Troy Polamalu,2013,7500000
Troy Polamalu,2014,8250000
Kelvin Hayden,2013,905000
Will Johnson,2012,390000
Will Johnson,2013,480000
Will Johnson,2014,570000
Will Johnson,2015,1542000
Will Johnson,2016,1225000
Jordan White,2012,137647
Ziggy Hood,2009,1192675
Ziggy Hood,2010,5310000
Ziggy Hood,2011,630000
Ziggy Hood,2012,745000
Ziggy Hood,2013,1992325
Ziggy Hood,2014,4025000
Ziggy Hood,2016,965000
Ziggy Hood,2017,1684375
Ziggy Hood,2018,484412
Andre Johnson,2003,10000000
Andre Johnson,2004,5005000
Andre Johnson,2005,1155000
Andre Johnson,2006,8050000
Andre Johnson,2007,7850000
Andre Johnson,2008,11175000
Andre Johnson,2009,5525000
Andre Johnson,2010,10000000
Andre Johnson,2011,8800000
Andre Johnson,2012,6500000
Andre Johnson,2013,10500000
Andre Johnson,2014,11000000
Andre Johnson,2015,7500000
Antonio Smith,2004,40588
Antonio Smith,2005,233235
Antonio Smith,2006,425000
Antonio Smith,2007,510000
Antonio Smith,2008,2017000
Antonio Smith,2009,15500000
Antonio Smith,2010,3900000
Antonio Smith,2011,4600000
Antonio Smith,2012,5500000
Antonio Smith,2013,5647059
Antonio Smith,2014,5000000
Antonio Smith,2015,2000000
Antonio Smith,2016,811176
Arian Foster,2009,127647
Arian Foster,2010,395000
Arian Foster,2011,525000
Arian Foster,2012,18000000
Arian Foster,2013,5500000
Arian Foster,2014,6156250
Arian Foster,2015,6125000
Ben Jones,2012,871448
Ben Jones,2013,480000
Ben Jones,2014,570000
Ben Jones,2015,1542000
Ben Jones,2016,5000000
Ben Jones,2017,3500000
Ben Jones,2018,4500000
Ben Jones,2019,6500000
Ben Jones,2020,5250000
Ben Jones,2021,6250000
Ben Jones,2022,8000000
Ben Jones,2023,6000000
Ben Jones,2024,0
Ben Tate,2010,1397000
Ben Tate,2011,405000
Ben Tate,2012,490000
Ben Tate,2013,630000
Brandon Brooks,2012,1007436
Brandon Brooks,2013,500000
Brandon Brooks,2014,590000
Brandon Brooks,2015,1542000
Brandon Brooks,2016,12000000
Brandon Brooks,2017,5000000
Brandon Brooks,2018,8750000
