,Name,Year,Salary
28284,Courtney Brown,2006,1800000
28305,Jake Plummer,2006,6502800
26404,Rod Smith,2006,5003900
760,Charles Tillman,2006,563250
10490,Joe Berger,2006,102941
475,Donte Whitner,2006,5231250
11515,Calvin Pace,2006,642500
23782,Ray Lewis,2006,5500000
691,Justin Smith,2006,2080000
29916,Marvin Harrison,2006,12000000
10757,Greg Jennings,2006,1760000
26264,Ty Law,2006,5000000
12834,Dwight Freeney,2006,5150000
28235,Junior Seau,2006,1200000
10733,A.J. Hawk,2006,3185000
12814,Chris Kluwe,2006,310000
10723,Kevin Vickerson,2006,275000
707,Vernon Davis,2006,5835000
26249,Kevin Mawae,2006,3750000
373,Andy Lee,2006,425000
26272,Clinton Portis,2006,3585000
10791,David Carr,2006,6250000
10661,Donnie Jones,2006,425000
28368,Javon Walker,2006,3350000
28329,Trevor Pryce,2006,6000000
23794,Daniel Graham,2006,585000
12886,Charles Woodson,2006,10500000
10820,Cullen Jenkins,2006,425000
10843,Delanie Walker,2006,377000
26288,Curtis Martin,2006,475000
23766,Mark Brunell,2006,4000000
26221,Walter Jones,2006,4000000
645,Frank Gore,2006,350000
677,Jonathan Goodwin,2006,1450000
604,Randy Moss,2006,8250000
10744,Matt Cassel,2006,350000
23731,Ryan Grant,2006,325000
26348,Orlando Pace,2006,4000000
802,Devin Hester,2006,530000
23683,LaDainian Tomlinson,2006,4250000
11264,Nnamdi Asomugha,2006,670000
11187,Tony McDaniel,2006,282500
29882,Jason Wright,2006,419706
11249,DeAngelo Hall,2006,1655000
11087,Adam Jones,2006,7972500
23648,Brett Favre,2006,10000000
26337,John Lynch,2006,3525000
10452,Isaac Sopoaga,2006,385000
10256,Bernard Pollard,2006,1335000
11163,Luke McCown,2006,425000
26358,Chad Pennington,2006,9040000
341,Ahmad Brooks,2006,915750
11105,Matt Hasselbeck,2006,3250000
28345,Steve McNair,2006,12000000
26098,Alan Faneca,2006,4200000
11231,D.J. Williams,2006,503000
26053,Edgerrin James,2006,9500000
7341,Jason Campbell,2007,572500
11131,Alan Branch,2007,2285000
8211,Jon Dorenbos,2007,1245000
6709,Rob Ninkovich,2007,360000
8223,Lance Moore,2007,435000
10792,David Carr,2007,4100000
5632,Manny Lawson,2007,4495000
3290,Reggie Wayne,2007,3380000
12764,Antonio Johnson,2007,363450
1368,Chris Houston,2007,1856050
3826,Ed Reed,2007,6595000
2742,Philip Rivers,2007,10375000
1990,Donald Penn,2007,210294
23795,Daniel Graham,2007,10800000
1158,Domata Peko,2007,360000
6982,Sebastian Janikowski,2007,1350000
11516,Calvin Pace,2007,811250
5764,Shaun Hill,2007,595000
52,Champ Bailey,2007,6004575
10844,Delanie Walker,2007,360000
342,Ahmad Brooks,2007,360000
8128,Drew Brees,2007,15000000
374,Andy Lee,2007,2290000
2810,George Wilson,2007,397059
9,Peyton Manning,2007,11000000
26222,Walter Jones,2007,5000000
5744,Rob Sims,2007,360000
8163,Jahri Evans,2007,360000
3806,Dimitri Patterson,2007,367500
10821,Cullen Jenkins,2007,6800000
6611,Logan Mankins,2007,500000
660,Joe Staley,2007,1900000
5723,Nate Burleson,2007,2750000
8200,Will Smith,2007,695000
8155,Jabari Greer,2007,955000
8262,Marques Colston,2007,360000
8355,Zach Strief,2007,360000
8289,Pierre Thomas,2007,290000
3321,Samson Satele,2007,1105000
11188,Tony McDaniel,2007,277941
6769,Steve Gregory,2007,360000
12815,Chris Kluwe,2007,435000
6940,Mike Brisiel,2007,67059
3927,Matt Moore,2007,285000
3311,Robert Mathis,2007,5490000
8741,Ben Roethlisberger,2007,2140500
5428,Eric Smith,2007,360000
29917,Marvin Harrison,2007,4000000
11164,Luke McCown,2007,510000
692,Justin Smith,2007,8644000
8761,Brett Keisel,2007,3050000
5377,D'Brickashaw Ferguson,2007,1397500
28330,Trevor Pryce,2007,6000000
10745,Matt Cassel,2007,435000
8836,Heath Miller,2007,517500
26054,Edgerrin James,2007,7000000
5619,Calvin Johnson,2007,7161437
5508,Josh McCown,2007,2000000
10758,Greg Jennings,2007,360000
3840,Paul Soliai,2007,755000
8303,Roman Harper,2007,1340500
678,Jonathan Goodwin,2007,1350000
1560,Mario Williams,2007,12975000
5567,Santonio Holmes,2007,4170000
2731,Nick Hardwick,2007,2950000
28236,Junior Seau,2007,1500000
8428,Chris Clemons,2007,435000
5551,Nick Mangold,2007,3520500
6747,Stephen Gostkowski,2007,360000
26250,Kevin Mawae,2007,3800000
12798,Doug Free,2007,710000
8571,Marshawn Lynch,2007,5785000
23783,Ray Lewis,2007,6500000
3898,Kevin Burnett,2007,435000
2690,Malcom Floyd,2007,510000
3376,Anthony Spencer,2007,2687000
8614,Paul McQuistan,2007,360000
5775,Stephen Tulloch,2007,360000
5808,Aaron Rodgers,2007,505000
646,Frank Gore,2007,7035000
3060,Adam Vinatieri,2007,1370000
29948,Marshall Faulk,2007,1320000
23805,Jimmy Kennedy,2007,105000
11063,Ted Ginn,2007,6301667
11088,Adam Jones,2007,0
3528,William Gay,2007,391400
7284,Scott Wells,2007,1835000
26177,Warren Sapp,2007,4900000
6282,Greg Olsen,2007,1833718
7575,Shane Lechler,2007,1500000
11250,DeAngelo Hall,2007,3110000
3560,Jason Witten,2007,6595000
615,Tarell Brown,2007,462000
11027,Justin Durant,2007,1988675
26192,Michael Strahan,2007,4500000
7625,Terrell Suggs,2007,5025000
6215,Charles Johnson,2007,995000
7669,Adam Carriker,2007,3745000
6237,DeAngelo Williams,2007,3820000
28261,JaMarcus Russell,2007,2976320
1286,Reggie Nelson,2007,4025000
7546,Marshal Yanda,2007,787700
29883,Jason Wright,2007,535000
605,Randy Moss,2007,5000000
6416,Ryan Kalil,2007,1215000
3147,Cory Redding,2007,13625000
7353,Anquan Boldin,2007,2000000
23824,Donovan McNabb,2007,5500000
7382,Nick Roach,2007,100588
3547,Jason Hatcher,2007,360000
6327,Jon Beason,2007,3490000
1320,Jermon Bushrod,2007,595860
11265,Nnamdi Asomugha,2007,1235000
6351,Jordan Gross,2007,910000
7448,Haloti Ngata,2007,6495000
7460,Jacoby Jones,2007,1062111
11289,Kevin Kolb,2007,938500
6439,Steve Smith,2007,10300000
7301,Steven Jackson,2007,667500
4390,Alex Smith,2007,1675000
7396,Corey Graham,2007,434500
6139,Tramon Williams,2007,285000
7714,Chris Chester,2007,360000
11305,Tommy Kelly,2007,1850000
26211,Jonathan Ogden,2007,6110000
583,Patrick Willis,2007,4150000
7978,Will Montgomery,2007,327647
5987,John Kuhn,2007,360000
3479,DeMarcus Ware,2007,730000
3632,Miles Austin,2007,360000
8015,Ben Grubbs,2007,2765000
5944,James Jones,2007,1027250
7931,Stephen Bowen,2007,360000
8034,Brodrick Bunkley,2007,6785000
11232,D.J. Williams,2007,675000
7089,Cortland Finnegan,2007,360000
3725,Anthony Fasano,2007,360000
2862,Dwayne Bowe,2007,4000000
8071,Ben Watson,2007,560000
31115,Tom Nalen,2007,2000000
2835,Derrick Johnson,2007,665000
26099,Alan Faneca,2007,4375000
1350,Reggie Bush,2007,13375000
2964,Frostee Rucker,2007,360000
7922,Santana Moss,2007,2850000
7127,Harvey Dahl,2007,254118
1477,Erik Pears,2007,360000
3027,Tamba Hali,2007,4720000
11010,Elvis Dumervil,2007,360000
1336,Brent Grimes,2007,50294
150,Drew Stanton,2007,628000
6452,Thomas Davis,2007,1550000
10995,Willie Colon,2007,360000
1242,Leon Hall,2007,3020000
3986,Richie Incognito,2007,385000
6104,Ryan Pickett,2007,2000000
7844,London Fletcher,2007,11410000
7211,Ryan Fitzpatrick,2007,435000
3595,Kyle Orton,2007,435000
11106,Matt Hasselbeck,2007,6000000
1235,Kyle Cook,2007,79900
1959,Davin Joseph,2007,1875000
6525,Dan Connolly,2007,91700
1487,Fred Jackson,2007,285000
10966,Phil Dawson,2007,1000000
8101,Darren Sproles,2007,385000
3091,Antoine Bethea,2007,360000
8683,Sidney Rice,2007,1601000
4771,Corey Webster,2007,435000
10571,Mike Nugent,2007,435000
9572,Michael Roos,2007,467500
4762,Chris Snee,2007,560000
2323,Daryn Colledge,2007,360000
9597,Nate Washington,2007,435000
4745,Antrel Rolle,2007,2430000
14003,Kellen Winslow,2007,2150000
9626,Adrian Peterson,2007,6990000
4732,James Harrison,2007,1100000
4227,Jason Peters,2007,4650000
9670,Brian Robison,2007,769000
2307,Darnell Dockett,2007,4010000
9682,Chad Greenway,2007,6470000
238,Mike Adams,2007,595294
10560,Tony Gonzalez,2007,11000000
9693,Charlie Johnson,2007,360000
14025,Ahmad Bradshaw,2007,321725
910,Osi Umenyiora,2007,1445000
761,Charles Tillman,2007,12098000
31131,Jason Elam,2007,2245000
1697,D'Qwell Jackson,2007,2260000
411,Carlos Rogers,2007,1877000
13652,Daryl Smith,2007,10510000
2668,Le'Ron McClain,2007,564000
10616,LaRon Landry,2007,6330000
4870,Justin Tuck,2007,435000
2420,Lyle Sendlein,2007,297500
9360,Wade Smith,2007,550000
476,Donte Whitner,2007,8703750
4192,Evan Mathis,2007,435000
2413,Levi Brown,2007,2210000
4815,Eli Manning,2007,15950000
10597,Wes Welker,2007,6100000
9559,Michael Griffin,2007,3995010
9455,David Stewart,2007,435000
13111,John Abraham,2007,4000000
956,Tony Romo,2007,17500000
741,Brandon Marshall,2007,360000
4784,David Baas,2007,449375
2399,Larry Fitzgerald,2007,3580000
28201,Kurt Warner,2007,4000000
9512,Kamerion Wimbley,2007,7141250
23748,Albert Haynesworth,2007,5553334
945,Michael Bush,2007,689900
9488,Dashon Goldson,2007,697878
4701,Tyson Clabo,2007,360000
898,Lance Briggs,2007,7206000
10516,Chris Canty,2007,385000
846,Jay Cutler,2007,11247500
803,Devin Hester,2007,1267500
191,Joel Dreessen,2007,296471
10042,Brandon Mebane,2007,966000
4478,Lorenzo Alexander,2007,285000
2192,Zach Miller,2007,1250000
10300,Allen Barbre,2007,721000
10124,Derek Anderson,2007,435000
4378,Trent Cole,2007,6435000
23732,Ryan Grant,2007,310000
4434,Asante Samuel,2007,7790000
28346,Steve McNair,2007,4000000
10161,Jonathan Babineaux,2007,435000
26359,Chad Pennington,2007,4000000
10257,Bernard Pollard,2007,700000
23684,LaDainian Tomlinson,2007,5000000
10191,Vince Wilfork,2007,600000
10201,Alan Ball,2007,67058
1756,Joe Thomas,2007,8000000
2149,Dunta Robinson,2007,510000
2182,Vincent Jackson,2007,435000
4559,Justin Blalock,2007,2587000
10024,Barry Cofield,2007,360000
10017,Richard Seymour,2007,12700000
9778,Jared Allen,2007,2350000
4296,Michael Vick,2007,0
2260,Terence Newman,2007,1138667
26304,Shaun Alexander,2007,3400000
26405,Rod Smith,2007,1502570
9927,Kyle Williams,2007,360000
4681,Stephen Nicholas,2007,752500
879,Julius Peppers,2007,7685000
4650,Roddy White,2007,627500
95,Chris Kuper,2007,360000
10491,Joe Berger,2007,435000
2245,Carson Palmer,2007,7250000
9977,Randy Starks,2007,850000
26338,John Lynch,2007,2535000
4600,Matt Bryant,2007,1100000
10002,Kevin Williams,2007,9000000
23649,Brett Favre,2007,11000000
26349,Orlando Pace,2007,4100000
10453,Isaac Sopoaga,2007,460000
4368,Todd Herremans,2007,2635000
2230,Karlos Dansby,2007,894000
23767,Mark Brunell,2007,2000000
9302,Owen Daniels,2007,360000
6793,Tom Brady,2007,6000000
10734,A.J. Hawk,2007,12216250
2528,Antonio Gates,2007,2625000
4102,Dwan Edwards,2007,510000
5349,Darrelle Revis,2007,5319000
1019,Tim Jennings,2007,1080000
5213,Maurice Jones-Drew,2007,780000
8991,Troy Polamalu,2007,11575000
8904,Lawrence Timmons,2007,1399000
12887,Charles Woodson,2007,3250000
708,Vernon Davis,2007,9820000
10724,Kevin Vickerson,2007,105882
5290,Antonio Cromartie,2007,4670000
5302,Robert Geathers,2007,14250000
9232,Johnathan Joseph,2007,4348824
2629,Jeromey Clary,2007,285000
5110,Jason Babin,2007,735503
2602,Eric Weddle,2007,2785000
5190,Marcedes Lewis,2007,4470000
9019,Andre Johnson,2007,7850000
2553,Charlie Whitehurst,2007,360000
28369,Javon Walker,2007,10700000
9140,Danieal Manning,2007,780000
12835,Dwight Freeney,2007,15750000
5121,Jeremy Mincey,2007,169412
10662,Donnie Jones,2007,1685000
8967,Ryan Clark,2007,1500000
2620,Jarret Johnson,2007,6000000
993,Roberto Garza,2007,766250
9128,Chris Myers,2007,435000
9031,Antonio Smith,2007,510000
10624,Mike DeVito,2007,287000
8852,Ike Taylor,2007,5025000
5270,Uche Nwaneri,2007,460600
9282,Matt Schaub,2007,8000000
26273,Clinton Portis,2007,4500000
26265,Ty Law,2007,5000000
4913,Mathias Kiwanuka,2007,3920000
5365,David Harris,2007,1685000
700,Ray McDonald,2007,877500
1592,Scott Chandler,2007,683500
4135,DeMeco Ryans,2007,360000
10639,Chris Johnson,2007,0
4060,Brent Celek,2007,447180
1062,Andrew Whitworth,2007,360000
5231,Paul Posluszny,2007,1868000
8890,Lamarr Woodley,2007,1685000
12799,Doug Free,2008,370000
4651,Roddy White,2008,805000
6440,Steve Smith,2008,7544118
3899,Kevin Burnett,2008,520000
5552,Nick Mangold,2008,568000
6352,Jordan Gross,2008,7455000
4297,Michael Vick,2008,0
23650,Brett Favre,2008,12000000
5509,Josh McCown,2008,1950000
6402,Mike Tolbert,2008,302500
23733,Ryan Grant,2008,4265000
11251,DeAngelo Hall,2008,470588
3529,William Gay,2008,370000
1613,Steve Johnson,2008,349030
96,Chris Kuper,2008,445000
5271,Uche Nwaneri,2008,370000
4612,Matt Ryan,2008,6600000
4601,Matt Bryant,2008,1100000
11266,Nnamdi Asomugha,2008,9765000
6417,Ryan Kalil,2008,370000
5291,Antonio Cromartie,2008,647500
12836,Dwight Freeney,2008,15750000
11525,Chris Williams,2008,1921000
4571,Kroy Biermann,2008,469750
12816,Chris Kluwe,2008,642000
5350,Darrelle Revis,2008,5082500
6710,Rob Ninkovich,2008,104706
3377,Anthony Spencer,2008,4090000
11189,Tony McDaniel,2008,1145000
3987,Richie Incognito,2008,460000
6748,Stephen Gostkowski,2008,445000
5378,D'Brickashaw Ferguson,2008,15707500
1593,Scott Chandler,2008,215000
4379,Trent Cole,2008,1002000
4414,Sam Baker,2008,1255000
6770,Steve Gregory,2008,1795000
11173,Tracy Porter,2008,1795000
3322,Samson Satele,2008,775000
11165,Luke McCown,2008,605000
1757,Joe Thomas,2008,10800000
4391,Alex Smith,2008,10300000
3394,Brandon Carr,2008,440629
4435,Asante Samuel,2008,14145000
6637,Matt Slater,2008,470000
6612,Logan Mankins,2008,600000
4560,Justin Blalock,2008,370000
6453,Thomas Davis,2008,750000
11233,D.J. Williams,2008,2375000
499,Erin Henderson,2008,173529
28370,Javon Walker,2008,12000000
6526,Dan Connolly,2008,65294
3480,DeMarcus Ware,2008,725000
6560,Donald Thomas,2008,295258
4369,Todd Herremans,2008,1000000
4494,Harry Douglas,2008,999050
5479,Gosder Cherilus,2008,1780000
23825,Donovan McNabb,2008,6300000
1767,John Greco,2008,918900
4479,Lorenzo Alexander,2008,360882
5303,Robert Geathers,2008,2400000
23670,Vernon Gholston,2008,2320000
3928,Matt Moore,2008,370000
5429,Eric Smith,2008,418824
6592,Jerod Mayo,2008,1800000
4061,Brent Celek,2008,370000
412,Carlos Rogers,2008,522500
3548,Jason Hatcher,2008,445000
3633,Miles Austin,2008,445000
4785,David Baas,2008,558125
23768,Mark Brunell,2008,2045000
5988,John Kuhn,2008,445000
23796,Daniel Graham,2008,5900000
13112,John Abraham,2008,6000000
6001,Jordy Nelson,2008,2075000
12888,Charles Woodson,2008,4350000
5978,Jermichael Finley,2008,948000
12440,Quintin Demps,2008,750000
3619,Mackenzy Bernadeau,2008,331411
31116,Tom Nalen,2008,2450000
11354,Chris Clark,2008,83200
529,Glenn Dorsey,2008,6753250
23749,Albert Haynesworth,2008,7250003
3812,Jake Long,2008,5000000
1488,Fred Jackson,2008,370000
4772,Corey Webster,2008,5770000
6012,Josh Sitton,2008,679000
3596,Kyle Orton,2008,2800000
3648,Orlando Scandrick,2008,480000
5093,Dwight Lowery,2008,600000
3790,Davone Bess,2008,302000
11517,Calvin Pace,2008,12000000
4914,Mathias Kiwanuka,2008,500000
4871,Justin Tuck,2008,9770000
5765,Shaun Hill,2008,3500000
375,Andy Lee,2008,710000
4164,DeSean Jackson,2008,1648000
477,Donte Whitner,2008,765750
5945,James Jones,2008,370000
4136,DeMeco Ryans,2008,920000
5745,Rob Sims,2008,445000
4193,Evan Mathis,2008,152941
4816,Eli Manning,2008,9950000
5067,Chad Henne,2008,1161000
5809,Aaron Rodgers,2008,12900000
3726,Anthony Fasano,2008,445000
31132,Jason Elam,2008,3330000
5724,Nate Burleson,2008,3250000
5776,Stephen Tulloch,2008,445000
23784,Ray Lewis,2008,6500000
5111,Jason Babin,2008,251176
11322,Josh Johnson,2008,467500
6238,DeAngelo Williams,2008,1380000
5214,Maurice Jones-Drew,2008,445000
3841,Paul Soliai,2008,326471
14026,Ahmad Bradshaw,2008,370000
5568,Santonio Holmes,2008,850000
4702,Tyson Clabo,2008,445000
6283,Greg Olsen,2008,3915000
12765,Antonio Johnson,2008,138823
3827,Ed Reed,2008,2105000
23806,Jimmy Kennedy,2008,142352
1457,Kyle Arrington,2008,77350
6328,Jon Beason,2008,1112500
10247,Letroy Guion,2008,471700
1561,Mario Williams,2008,10850000
11290,Kevin Kolb,2008,1616875
4688,Thomas DeCoud,2008,892980
5232,Paul Posluszny,2008,1467000
4682,Stephen Nicholas,2008,370000
15532,Kevin Smith,2008,944891
4103,Dwan Edwards,2008,1005000
28331,Trevor Pryce,2008,3000000
5191,Marcedes Lewis,2008,607500
5640,Cliff Avril,2008,779000
4763,Chris Snee,2008,14890000
5633,Manny Lawson,2008,662500
6105,Ryan Pickett,2008,2500000
13653,Daryl Smith,2008,605000
4228,Jason Peters,2008,3400000
4746,Antrel Rolle,2008,1210000
5122,Jeremy Mincey,2008,445000
10,Peyton Manning,2008,11500000
1478,Erik Pears,2008,445000
4733,James Harrison,2008,2000000
6140,Tramon Williams,2008,370000
6207,Charles Godfrey,2008,1149200
14004,Kellen Winslow,2008,4150000
3561,Jason Witten,2008,1905000
5620,Calvin Johnson,2008,9883438
1698,D'Qwell Jackson,2008,527500
6216,Charles Johnson,2008,370000
11306,Tommy Kelly,2008,13625000
5366,David Harris,2008,765000
6336,Jonathan Stewart,2008,1895000
8572,Marshawn Lynch,2008,4875000
10686,Jason Jones,2008,1800000
9020,Andre Johnson,2008,11175000
26266,Ty Law,2008,183235
10709,King Dunlap,2008,247170
709,Vernon Davis,2008,1000000
2021,Jeremy Zuttah,2008,1009000
1020,Tim Jennings,2008,697000
8992,Troy Polamalu,2008,4625000
8968,Ryan Clark,2008,1500000
10725,Kevin Vickerson,2008,440294
8944,Aqib Talib,2008,4895000
8905,Lawrence Timmons,2008,7359000
2630,Jeromey Clary,2008,370000
8891,Lamarr Woodley,2008,835000
2621,Jarret Johnson,2008,3000000
10663,Donnie Jones,2008,700000
9032,Antonio Smith,2008,2017000
2603,Eric Weddle,2008,370000
28202,Kurt Warner,2008,5000000
9283,Matt Schaub,2008,5000000
10625,Mike DeVito,2008,370000
10633,Dustin Keller,2008,3830000
10640,Chris Johnson,2008,0
994,Roberto Garza,2008,805000
2529,Antonio Gates,2008,3000000
9233,Johnathan Joseph,2008,580000
10650,Pat Sims,2008,1063200
26274,Clinton Portis,2008,10430500
9164,Duane Brown,2008,2885000
9141,Danieal Manning,2008,445000
2554,Charlie Whitehurst,2008,445000
9129,Chris Myers,2008,3850000
2590,Eddie Royal,2008,1828000
701,Ray McDonald,2008,370000
9303,Owen Daniels,2008,445000
1063,Andrew Whitworth,2008,6600000
10735,A.J. Hawk,2008,2450000
2732,Nick Hardwick,2008,2000000
8397,Breno Giacomini,2008,474165
679,Jonathan Goodwin,2008,3500000
8356,Zach Strief,2008,445000
28237,Junior Seau,2008,250000
8304,Roman Harper,2008,445000
10759,Greg Jennings,2008,445000
8290,Pierre Thomas,2008,370000
1991,Donald Penn,2008,360000
8224,Lance Moore,2008,520000
192,Joel Dreessen,2008,445000
8212,Jon Dorenbos,2008,705000
10793,David Carr,2008,1000000
2743,Philip Rivers,2008,6100000
8263,Marques Colston,2008,6925000
8429,Chris Clemons,2008,4700000
6794,Tom Brady,2008,8000000
2691,Malcom Floyd,2008,605000
8837,Heath Miller,2008,857500
10746,Matt Cassel,2008,520000
2669,Le'Ron McClain,2008,370000
8762,Brett Keisel,2008,3250000
693,Justin Smith,2008,12250000
53,Champ Bailey,2008,8003050
1089,Anthony Collins,2008,765500
8742,Ben Roethlisberger,2008,27700000
2675,Dominique Rodgers-Cromartie,2008,1385000
1096,BenJarvus Green-Ellis,2008,208235
8684,Sidney Rice,2008,370000
8621,Red Bryant,2008,736500
26251,Kevin Mawae,2008,3100000
8615,Paul McQuistan,2008,445000
1105,Martellus Bennett,2008,1115000
8853,Ike Taylor,2008,4390000
10811,Cary Williams,2008,40882
10617,LaRon Landry,2008,6052500
9361,Wade Smith,2008,605000
2231,Karlos Dansby,2008,8065000
10003,Kevin Williams,2008,1500000
10454,Isaac Sopoaga,2008,5675000
10466,Jerome Simpson,2008,1782000
9978,Randy Starks,2008,6950000
10481,Jerome Felton,2008,431100
10301,Allen Barbre,2008,370000
2246,Carson Palmer,2008,7750000
10502,Erik Walden,2008,104118
880,Julius Peppers,2008,10735000
182,Joe Mays,2008,371295
9928,Kyle Williams,2008,2450000
9816,John Sullivan,2008,391200
2261,Terence Newman,2008,12605000
10492,Joe Berger,2008,927000
10018,Richard Seymour,2008,830000
26350,Orlando Pace,2008,5200000
10025,Barry Cofield,2008,445000
813,Earl Bennett,2008,1115837
26360,Chad Pennington,2008,5750000
10202,Alan Ball,2008,370000
2150,Dunta Robinson,2008,2370000
10192,Vince Wilfork,2008,1400000
10171,Kendall Langford,2008,1077000
10162,Jonathan Babineaux,2008,3520000
10258,Bernard Pollard,2008,445000
2183,Vincent Jackson,2008,520000
10148,Ahtyba Rubin,2008,387465
10125,Derek Anderson,2008,8000000
804,Devin Hester,2008,5492500
2193,Zach Miller,2008,2892000
10043,Brandon Mebane,2008,370000
847,Jay Cutler,2008,1172500
9809,John Carlson,2008,2775000
2421,Lyle Sendlein,2008,370000
9779,Jared Allen,2008,16250069
2281,Calais Campbell,2008,1495000
9560,Michael Griffin,2008,3569000
9552,Geoff Schwartz,2008,88400
171,Jacob Tamme,2008,716572
946,Michael Bush,2008,295000
9513,Kamerion Wimbley,2008,495000
2400,Larry Fitzgerald,2008,17100000
2372,Danny Amendola,2008,88400
742,Brandon Marshall,2008,418824
9489,Dashon Goldson,2008,370000
9456,David Stewart,2008,9000000
10598,Wes Welker,2008,5250000
