playerName,playerId,year,team,salary,signingBonus,rosterBonus,workoutBonus,restructureBonus,optionBonus,incentive,totalCash
Marqui Christian,19121,2017,rams2,"$540,000",-,-,-,-,-,-,"$540,000"
Marqui Christian,19121,2018,rams2,"$630,000",-,-,-,-,-,-,"$630,000"
Marqui Christian,19121,2019,rams2,"$720,000",-,-,-,-,-,-,"$720,000"
Drew Brees,4542,2001,chargers2,"$320,000","$1,845,000",-,-,-,-,-,"$2,165,000"
Drew Brees,4542,2002,chargers2,"$400,000",-,-,-,-,-,-,"$400,000"
Drew Brees,4542,2003,chargers2,"$980,000",-,-,-,-,-,-,"$980,000"
Drew Brees,4542,2004,chargers2,"$1,560,000",-,-,-,-,-,-,"$1,560,000"
Drew Brees,4542,2005,chargers2,"$8,078,000",-,-,-,-,-,-,"$8,078,000"
Drew Brees,4542,2006,neworleans,"$1,900,000","$8,000,000",-,"$100,000",-,"$12,000,000",-,"$22,000,000"
Drew Brees,4542,2007,neworleans,"$2,800,000",-,-,"$200,000",-,-,-,"$3,000,000"
Drew Brees,4542,2008,neworleans,"$4,800,000",-,-,"$200,000",-,-,-,"$5,000,000"
Drew Brees,4542,2009,neworleans,"$4,487,500",-,-,"$200,000","$5,001,000","$3,301,000",-,"$12,989,500"
Drew Brees,4542,2010,neworleans,"$6,489,000",-,-,"$200,000",-,-,-,"$6,689,000"
Drew Brees,4542,2011,neworleans,"$7,393,500",-,-,"$200,000",-,-,-,"$7,593,500"
Drew Brees,4542,2012,neworleans,"$3,000,000","$37,000,000",-,-,-,-,-,"$40,000,000"
Drew Brees,4542,2013,neworleans,"$9,750,000",-,-,"$250,000",-,-,-,"$10,000,000"
Drew Brees,4542,2014,neworleans,"$10,750,000",-,-,"$250,000",-,-,-,"$11,000,000"
Drew Brees,4542,2015,neworleans,"$13,550,000",-,-,"$250,000","$5,200,000",-,"$5,422","$19,005,422"
Drew Brees,4542,2016,neworleans,"$1,000,000","$30,000,000",-,"$250,000",-,-,-,"$31,250,000"
Drew Brees,4542,2017,neworleans,"$13,000,000",-,-,-,-,-,-,"$13,000,000"
Jordan Leggett,21892,2017,jets,"$465,000","$282,045",-,-,-,-,-,"$747,045"
Jordan Leggett,21892,2018,jets,"$555,000",-,-,-,-,-,-,"$555,000"
Jordan Leggett,21892,2019,jets,"$645,000",-,-,-,-,-,-,"$645,000"
Jordan Leggett,21892,2020,jets,"$735,000",-,-,-,-,-,-,"$735,000"
Cethan Carter,22128,2017,bengals,"$465,000",-,-,-,-,-,-,"$465,000"
Cethan Carter,22128,2018,bengals,"$555,000",-,-,-,-,-,-,"$555,000"
Cethan Carter,22128,2019,bengals,"$645,000",-,-,-,-,-,-,"$645,000"
Blake Countess,19150,2016,eagles1,-,"$131,570",-,-,-,-,-,"$131,570"
Blake Countess,19150,2016,rams2,"$175,000",-,-,-,-,-,-,"$175,000"
Blake Countess,19150,2016,rams2,"$185,290",-,-,-,-,-,-,"$185,290"
Blake Countess,19150,2017,rams2,"$540,000",-,-,-,-,-,-,"$540,000"
Blake Countess,19150,2018,rams2,"$630,000",-,-,-,-,-,-,"$630,000"
Travis Carrie,14630,2014,oakland,"$420,000","$66,964",-,-,-,-,-,"$486,964"
Travis Carrie,14630,2016,oakland,"$600,000",-,-,-,-,-,-,"$600,000"
Travis Carrie,14630,2015,oakland,"$510,000",-,-,-,-,-,"$253,336","$763,336"
Travis Carrie,14630,2017,oakland,"$1,797,000",-,-,-,-,-,-,"$1,797,000"
Casey Kreiter,14842,2014,dallas,-,"$1,500",-,-,-,-,-,"$1,500"
Casey Kreiter,14842,2016,broncos,"$450,000",-,-,-,-,-,-,"$450,000"
Casey Kreiter,14842,2017,broncos,"$540,000",-,-,-,-,-,-,"$540,000"
Brian Winters,12353,2013,jets,"$405,000","$643,876",-,-,-,-,-,"$1,048,876"
Brian Winters,12353,2014,jets,"$529,000",-,-,-,-,-,-,"$529,000"
Brian Winters,12353,2015,jets,"$618,000",-,-,-,-,-,"$204,226","$822,226"
Brian Winters,12353,2016,jets,"$1,671,000",-,-,-,-,-,-,"$1,671,000"
Brian Winters,12353,2017,jets,"$1,000,000",-,"$7,000,000",-,-,-,-,"$8,000,000"
Brian Winters,12353,2018,jets,"$7,000,000",-,-,-,-,-,-,"$7,000,000"
Brian Winters,12353,2019,jets,"$6,000,000",-,"$500,000",-,-,-,-,"$6,500,000"
Brian Winters,12353,2020,jets,"$7,000,000",-,"$500,000",-,-,-,-,"$7,500,000"
Jeremy Vujnovich,12772,2014,packers,"$107,100",-,-,-,-,-,-,"$107,100"
Jeremy Vujnovich,12772,2015,packers,"$112,200",-,-,-,-,-,-,"$112,200"
Jeremy Vujnovich,12772,2016,colts,"$52,940",-,-,-,-,-,-,"$52,940"
Jeremy Vujnovich,12772,2016,colts,"$20,700",-,-,-,-,-,-,"$20,700"
Jeremy Vujnovich,12772,2016,colts,"$62,100",-,-,-,-,-,-,"$62,100"
Jeremy Vujnovich,12772,2016,colts,"$92,646",-,-,-,-,-,-,"$92,646"
Jeremy Vujnovich,12772,2017,colts,"$540,000",-,-,-,-,-,-,"$540,000"
Morgan Cox,7042,2010,ravens,"$225,000","$10,000",-,-,-,-,-,"$235,000"
Morgan Cox,7042,2011,ravens,"$450,000",-,-,-,-,-,-,"$450,000"
Morgan Cox,7042,2012,ravens,"$540,000",-,-,-,-,-,-,"$540,000"
Morgan Cox,7042,2013,ravens,"$630,000","$250,000",-,-,-,-,-,"$880,000"
Morgan Cox,7042,2014,ravens,"$730,000",-,-,-,-,-,-,"$730,000"
Morgan Cox,7042,2015,ravens,"$745,000","$80,000",-,-,-,-,-,"$825,000"
Morgan Cox,7042,2016,ravens,"$800,000","$700,000",-,-,-,-,-,"$1,500,000"
Morgan Cox,7042,2017,ravens,"$900,000",-,-,-,-,-,-,"$900,000"
Morgan Cox,7042,2018,ravens,"$1,000,000",-,-,-,-,-,-,"$1,000,000"
Morgan Cox,7042,2019,ravens,"$1,100,000",-,-,-,-,-,-,"$1,100,000"
Morgan Cox,7042,2020,ravens,"$1,100,000",-,-,-,-,-,-,"$1,100,000"
Carl Lawson,21858,2017,bengals,"$465,000","$652,614",-,-,-,-,-,"$1,117,614"
Carl Lawson,21858,2018,bengals,"$555,000",-,-,-,-,-,-,"$555,000"
Carl Lawson,21858,2019,bengals,"$645,000",-,-,-,-,-,-,"$645,000"
Carl Lawson,21858,2020,bengals,"$735,000",-,-,-,-,-,-,"$735,000"
Blair Brown,21890,2017,jaguars,"$465,000","$294,715",-,-,-,-,-,"$759,715"
Blair Brown,21890,2018,jaguars,"$555,000",-,-,-,-,-,-,"$555,000"
Blair Brown,21890,2019,jaguars,"$645,000",-,-,-,-,-,-,"$645,000"
Blair Brown,21890,2020,jaguars,"$735,000",-,-,-,-,-,-,"$735,000"
Jordan Lucas,19158,2017,dolphins,"$28,800",-,-,-,-,-,-,"$28,800"
Bryan Bulaga,6532,2010,packers,"$390,000","$880,000","$794,000",-,-,-,-,"$2,064,000"
Bryan Bulaga,6532,2011,packers,"$450,000",-,-,-,-,"$3,950,000",-,"$4,400,000"
Bryan Bulaga,6532,2012,packers,"$583,500",-,-,"$100,000",-,-,-,"$683,500"
Bryan Bulaga,6532,2013,packers,"$862,000",-,-,"$100,000",-,-,-,"$962,000"
Bryan Bulaga,6532,2014,packers,"$2,565,500",-,-,"$100,000",-,-,"$38,845","$2,704,345"
Bryan Bulaga,6532,2015,packers,"$1,250,000","$8,000,000","$375,000","$250,000",-,-,"$34,293","$9,909,293"
Bryan Bulaga,6532,2016,packers,"$950,000",-,"$2,800,000","$250,000",-,-,-,"$4,000,000"
Bryan Bulaga,6532,2017,packers,"$5,400,000",-,"$600,000","$250,000",-,-,-,"$6,250,000"
Bryan Bulaga,6532,2018,packers,"$5,850,000",-,"$650,000","$250,000",-,-,-,"$6,750,000"
Bryan Bulaga,6532,2019,packers,"$5,800,000",-,"$700,000","$250,000",-,-,-,"$6,750,000"
Justin Bethel,9998,2012,arizona2,"$390,000","$114,224",-,-,-,-,-,"$504,224"
Justin Bethel,9998,2013,arizona2,"$480,000",-,-,-,-,-,-,"$480,000"
Justin Bethel,9998,2014,arizona2,"$570,000",-,-,-,-,-,-,"$570,000"
Justin Bethel,9998,2015,arizona2,"$660,000","$3,000,000",-,-,-,-,"$87,268","$3,747,268"
Justin Bethel,9998,2016,arizona2,"$1,000,000",-,"$1,500,000",-,-,-,-,"$2,500,000"
Justin Bethel,9998,2017,arizona2,"$2,000,000",-,-,-,-,-,-,"$2,000,000"
Travis Benjamin,9913,2012,browns,"$390,000","$477,000",-,-,-,-,-,"$867,000"
Travis Benjamin,9913,2013,browns,"$480,000",-,-,-,-,-,-,"$480,000"
Travis Benjamin,9913,2014,browns,"$570,000",-,-,-,-,-,-,"$570,000"
Travis Benjamin,9913,2015,browns,"$660,000",-,-,-,-,-,-,"$660,000"
Travis Benjamin,9913,2016,chargers2,"$2,750,000","$5,000,000",-,-,-,-,-,"$7,750,000"
Travis Benjamin,9913,2017,NFL_Chargers_logo.svg_,"$5,250,000",-,-,-,-,-,-,"$5,250,000"
Travis Benjamin,9913,2018,NFL_Chargers_logo.svg_,"$5,750,000",-,-,-,-,-,-,"$5,750,000"
Travis Benjamin,9913,2019,NFL_Chargers_logo.svg_,"$5,250,000",-,-,-,-,-,-,"$5,250,000"
Ryan Anderson,21790,2017,washington,"$465,000","$2,012,526",-,-,-,-,-,"$2,477,526"
Ryan Anderson,21790,2018,washington,"$707,033",-,-,-,-,-,-,"$707,033"
Ryan Anderson,21790,2019,washington,"$949,066",-,-,-,-,-,-,"$949,066"
Ryan Anderson,21790,2020,washington,"$1,191,099",-,-,-,-,-,-,"$1,191,099"
Spencer Drango,19122,2016,browns,"$450,000","$207,650",-,-,-,-,-,"$657,650"
Spencer Drango,19122,2017,browns,"$540,000",-,-,-,-,-,-,"$540,000"
Spencer Drango,19122,2018,browns,"$630,000",-,-,-,-,-,-,"$630,000"
Spencer Drango,19122,2019,browns,"$720,000",-,-,-,-,-,-,"$720,000"
Wendell Smallwood,19107,2016,eagles1,"$450,000","$244,578",-,-,-,-,-,"$694,578"
Wendell Smallwood,19107,2017,eagles1,"$540,000",-,-,-,-,-,-,"$540,000"
Wendell Smallwood,19107,2018,eagles1,"$630,000",-,-,-,-,-,-,"$630,000"
Wendell Smallwood,19107,2019,eagles1,"$720,000",-,-,-,-,-,-,"$720,000"
Justin Hardy,16833,2015,falcons,"$435,000","$540,821",-,-,-,-,"$97,015","$1,072,836"
Justin Hardy,16833,2016,falcons,"$525,000",-,-,-,-,-,-,"$525,000"
Justin Hardy,16833,2017,falcons,"$615,000",-,-,-,-,-,-,"$615,000"
Justin Hardy,16833,2018,falcons,"$705,000",-,-,-,-,-,-,"$705,000"
Brandon Bolden,11105,2012,patriots,"$298,325","$12,673",-,-,-,-,-,"$310,998"
Brandon Bolden,11105,2013,patriots,"$480,000",-,-,-,-,-,-,"$480,000"
Brandon Bolden,11105,2015,patriots,"$660,000","$300,000","$200,000","$25,000",-,-,-,"$1,185,000"
Brandon Bolden,11105,2014,patriots,"$570,000",-,-,-,-,-,-,"$570,000"
Brandon Bolden,11105,2016,patriots,"$760,000",-,"$315,000","$25,000",-,-,"$35,945","$1,100,000"
Brandon Bolden,11105,2017,patriots,-,"$50,000",-,"$30,000",-,-,-,"$80,000"
Brandon Bolden,11105,2017,patriots,"$775,000",-,-,-,-,-,-,"$775,000"
Patrick Omameh,12961,2013,bucs,"$285,882",-,-,-,-,-,-,"$285,882"
Patrick Omameh,12961,2013,49erslogo,-,"$3,000",-,-,-,-,-,"$3,000"
Patrick Omameh,12961,2013,49erslogo,"$30,000",-,-,-,-,-,-,"$30,000"
Patrick Omameh,12961,2014,bucs,"$495,000",-,-,-,-,-,"$258,005","$753,005"
Patrick Omameh,12961,2015,bears,"$585,000",-,-,-,-,-,"$141,799","$726,799"
Patrick Omameh,12961,2016,jaguars,"$675,000",-,-,-,-,-,-,"$675,000"
Patrick Omameh,12961,2017,jaguars,"$775,000","$100,000",-,-,-,-,-,"$875,000"
Byron Bell,8840,2011,panthers,"$375,000","$14,000",-,-,-,-,-,"$389,000"
Byron Bell,8840,2012,panthers,"$465,000",-,-,-,-,-,-,"$465,000"
Byron Bell,8840,2013,panthers,"$555,000",-,-,-,-,-,-,"$555,000"
Byron Bell,8840,2014,panthers,"$2,187,000",-,-,-,-,-,-,"$2,187,000"
Byron Bell,8840,2015,tennessee,"$1,000,000","$100,000","$375,000",-,-,-,"$107,817","$1,582,817"
Byron Bell,8840,2016,tennessee,"$1,750,000","$400,000",-,"$100,000",-,-,-,"$2,250,000"
Byron Bell,8840,2017,dallas,"$1,000,000","$250,000","$75,000","$450,000",-,-,-,"$1,775,000"
Kentrell Brothers,19114,2016,vikings,"$450,000","$232,681",-,-,-,-,"$68,537","$751,218"
Kentrell Brothers,19114,2017,vikings,"$540,000",-,-,-,-,-,-,"$540,000"
Kentrell Brothers,19114,2018,vikings,"$630,000",-,-,-,-,-,-,"$630,000"
Kentrell Brothers,19114,2019,vikings,"$720,000",-,-,-,-,-,-,"$720,000"
Ryan Russell,16889,2015,dallas,"$400,588","$202,987",-,-,-,-,-,"$603,575"
Ryan Russell,16889,2016,dallas,"$6,900",-,-,-,-,-,-,"$6,900"
Ryan Russell,16889,2016,bucs,"$48,300",-,-,-,-,-,-,"$48,300"
Ryan Russell,16889,2016,bucs,"$247,058",-,-,-,-,-,-,"$247,058"
Ryan Russell,16889,2017,bucs,"$615,000",-,-,-,-,-,-,"$615,000"
John Cyprien,12314,2013,jaguars,"$405,000","$2,357,528",-,-,-,-,-,"$2,762,528"
John Cyprien,12314,2014,jaguars,"$653,596",-,-,-,-,-,-,"$653,596"
John Cyprien,12314,2015,jaguars,"$902,192",-,-,-,-,-,"$100,802","$1,002,994"
John Cyprien,12314,2016,jaguars,"$1,150,788",-,-,-,-,-,-,"$1,150,788"
John Cyprien,12314,2017,tennessee,"$2,000,000","$3,000,000","$2,000,000",-,-,-,-,"$7,000,000"
John Cyprien,12314,2018,tennessee,"$4,500,000",-,"$1,500,000",-,-,-,-,"$6,000,000"
John Cyprien,12314,2019,tennessee,"$5,500,000",-,"$500,000",-,-,-,-,"$6,000,000"
John Cyprien,12314,2020,tennessee,"$5,500,000",-,"$500,000",-,-,-,-,"$6,000,000"
D'Onta Foreman,21831,2017,texans,"$465,000","$759,484",-,-,-,-,-,"$1,224,484"
D'Onta Foreman,21831,2018,texans,"$588,500",-,-,-,-,-,-,"$588,500"
D'Onta Foreman,21831,2019,texans,"$678,500",-,-,-,-,-,-,"$678,500"
D'Onta Foreman,21831,2020,texans,"$768,500",-,-,-,-,-,-,"$768,500"
Matt Paradis,14618,2014,broncos,-,"$91,000",-,-,-,-,-,"$91,000"
Matt Paradis,14618,2014,broncos,"$107,100",-,-,-,-,-,-,"$107,100"
Matt Paradis,14618,2015,broncos,"$435,000",-,-,-,-,-,"$391,648","$826,648"
Matt Paradis,14618,2016,broncos,"$525,000",-,-,-,-,-,"$389,807","$914,807"
Matt Paradis,14618,2017,broncos,"$615,000",-,-,-,-,-,-,"$615,000"
Rashard Robinson,19087,2016,49erslogo,"$450,000","$383,393",-,-,-,-,-,"$833,393"
Rashard Robinson,19087,2017,49erslogo,"$540,000",-,-,-,-,-,-,"$540,000"
Rashard Robinson,19087,2018,49erslogo,"$630,000",-,-,-,-,-,-,"$630,000"
Rashard Robinson,19087,2019,49erslogo,"$720,000",-,-,-,-,-,-,"$720,000"
Dontae Johnson,14540,2014,49erslogo,"$420,000","$400,544",-,-,-,-,-,"$820,544"
Dontae Johnson,14540,2015,49erslogo,"$510,000",-,-,-,-,-,"$137,959","$647,959"
Dontae Johnson,14540,2016,49erslogo,"$600,000",-,-,-,-,-,-,"$600,000"
Dontae Johnson,14540,2017,49erslogo,"$690,000",-,-,-,-,-,-,"$690,000"
Chester Rogers,19673,2016,colts,"$450,000",-,-,-,-,-,-,"$450,000"
Chester Rogers,19673,2017,colts,"$540,000",-,-,-,-,-,-,"$540,000"
Chester Rogers,19673,2018,colts,"$630,000",-,-,-,-,-,-,"$630,000"
Marcus Peters,16742,2015,kansascity,"$435,000","$5,230,296",-,-,-,-,-,"$5,665,296"
Marcus Peters,16742,2016,kansascity,"$870,643",-,-,-,-,-,-,"$870,643"
Marcus Peters,16742,2017,kansascity,"$1,306,287",-,-,-,-,-,-,"$1,306,287"
Marcus Peters,16742,2018,kansascity,"$1,741,931",-,-,-,-,-,-,"$1,741,931"
Tony Bergstrom,9905,2012,oakland,"$390,000","$506,016",-,-,-,-,-,"$896,016"
Tony Bergstrom,9905,2013,oakland,"$480,000",-,-,-,-,-,-,"$480,000"
Tony Bergstrom,9905,2014,oakland,"$570,000",-,-,-,-,-,-,"$570,000"
Tony Bergstrom,9905,2015,oakland,"$660,000",-,-,-,-,-,"$64,240","$724,240"
Tony Bergstrom,9905,2016,texans,"$1,125,000","$750,000","$1,000,000",-,-,-,-,"$2,875,000"
Tony Bergstrom,9905,2017,ravens,"$775,000",-,-,-,-,-,-,"$775,000"
Ed Dickson,6578,2010,ravens,"$320,000","$662,500",-,-,-,-,-,"$982,500"
Ed Dickson,6578,2011,ravens,"$450,000",-,-,-,-,-,-,"$450,000"
Ed Dickson,6578,2012,ravens,"$540,000",-,-,-,-,-,-,"$540,000"
Ed Dickson,6578,2013,ravens,"$1,323,000",-,-,-,-,-,-,"$1,323,000"
Ed Dickson,6578,2014,panthers,"$730,000","$65,000",-,-,-,-,-,"$795,000"
Ed Dickson,6578,2015,panthers,"$750,000","$1,300,000",-,"$100,000",-,-,-,"$2,150,000"
Ed Dickson,6578,2016,panthers,"$1,800,000","$700,000",-,"$100,000",-,-,-,"$2,600,000"
Ed Dickson,6578,2017,panthers,"$1,950,000",-,-,"$100,000",-,-,-,"$2,050,000"
Branden Jackson,19819,2016,oakland,"$82,800",-,-,-,-,-,-,"$82,800"
Branden Jackson,19819,2016,oakland,"$132,350",-,-,-,-,-,-,"$132,350"
Branden Jackson,19819,2017,hawks3,"$7,200",-,-,-,-,-,-,"$7,200"
Branden Jackson,19819,2017,hawks3,"$412,941",-,-,-,-,-,-,"$412,941"
Fozzy Whittaker,11759,2013,browns,"$309,705",-,-,-,-,-,-,"$309,705"
Fozzy Whittaker,11759,2013,chargers2,"$95,294",-,-,-,-,-,-,"$95,294"
Fozzy Whittaker,11759,2014,panthers,"$495,000",-,-,-,-,-,-,"$495,000"
Fozzy Whittaker,11759,2015,panthers,"$585,000","$50,000",-,"$25,000",-,-,-,"$660,000"
Fozzy Whittaker,11759,2016,panthers,"$675,000",-,-,"$25,000",-,-,-,"$700,000"
Fozzy Whittaker,11759,2017,panthers,"$850,000",-,"$500,000",-,-,-,-,"$1,350,000"
Fozzy Whittaker,11759,2018,panthers,"$1,100,000",-,-,"$50,000",-,-,-,"$1,150,000"
Austin Howard,7099,2010,eagles1,"$320,000","$15,000",-,-,-,-,-,"$335,000"
Austin Howard,7099,2011,jets,"$158,824",-,-,-,-,-,-,"$158,824"
Austin Howard,7099,2012,jets,"$540,000",-,-,-,-,-,-,"$540,000"
Austin Howard,7099,2013,jets,"$2,023,000",-,-,-,-,-,-,"$2,023,000"
Austin Howard,7099,2014,oakland,"$2,900,000","$7,000,000",-,"$100,000",-,-,-,"$10,000,000"
Austin Howard,7099,2015,oakland,"$4,900,000",-,-,"$100,000",-,-,"$19,053","$5,019,053"
Austin Howard,7099,2016,oakland,"$4,400,000",-,-,"$100,000",-,-,-,"$4,500,000"
Austin Howard,7099,2017,oakland,-,-,-,"$100,000",-,-,-,"$100,000"
Austin Howard,7099,2017,ravens,"$1,525,000","$3,000,000",-,-,-,-,-,"$4,525,000"
Austin Howard,7099,2018,ravens,"$1,500,000",-,"$2,500,000",-,-,-,-,"$4,000,000"
Austin Howard,7099,2019,ravens,"$3,500,000",-,"$3,000,000",-,-,-,-,"$6,500,000"
Sam Koch,1099,2006,ravens,"$275,000","$54,490",-,-,-,-,-,"$329,490"
Sam Koch,1099,2007,ravens,"$360,000",-,-,-,-,-,-,"$360,000"
Sam Koch,1099,2008,ravens,"$445,000",-,-,-,-,-,-,"$445,000"
Sam Koch,1099,2009,ravens,"$1,545,000",-,-,-,-,-,-,"$1,545,000"
Sam Koch,1099,2010,ravens,"$1,759,000",-,-,-,-,-,-,"$1,759,000"
Sam Koch,1099,2011,ravens,"$1,300,000","$3,000,000",-,-,-,-,-,"$4,300,000"
Sam Koch,1099,2012,ravens,"$1,600,000",-,-,-,-,-,-,"$1,600,000"
Sam Koch,1099,2013,ravens,"$1,900,000",-,-,-,-,-,-,"$1,900,000"
Sam Koch,1099,2014,ravens,"$2,200,000",-,-,-,-,-,-,"$2,200,000"
Sam Koch,1099,2015,ravens,"$1,000,000","$4,000,000",-,-,-,-,-,"$5,000,000"
Sam Koch,1099,2016,ravens,"$2,300,000",-,-,-,-,-,-,"$2,300,000"
Sam Koch,1099,2017,ravens,"$2,300,000",-,-,-,-,-,-,"$2,300,000"
Sam Koch,1099,2018,ravens,"$2,750,000",-,-,-,-,-,-,"$2,750,000"
Sam Koch,1099,2019,ravens,"$3,150,000",-,-,-,-,-,-,"$3,150,000"
Sam Koch,1099,2020,ravens,"$3,250,000",-,-,-,-,-,-,"$3,250,000"
Josh Sitton,3748,2008,packers,"$295,000","$384,000",-,-,-,-,-,"$679,000"
Josh Sitton,3748,2009,packers,"$385,000",-,-,-,-,-,-,"$385,000"
Josh Sitton,3748,2010,packers,"$470,000",-,-,-,-,-,-,"$470,000"
Josh Sitton,3748,2011,packers,"$700,000","$6,000,000","$2,850,000",-,-,-,-,"$9,550,000"
Josh Sitton,3748,2012,packers,"$950,000",-,"$2,400,000","$300,000",-,-,-,"$3,650,000"
Josh Sitton,3748,2013,packers,"$3,400,000",-,"$650,000","$300,000",-,-,-,"$4,350,000"
Josh Sitton,3748,2014,packers,"$4,500,000",-,"$400,000","$300,000",-,-,"$23,563","$5,223,563"
Josh Sitton,3748,2015,packers,"$5,100,000",-,"$400,000","$300,000",-,-,"$274,224","$6,074,224"
Josh Sitton,3748,2016,packers,-,-,-,"$300,000",-,-,-,"$300,000"
Josh Sitton,3748,2016,bears,"$4,750,000","$2,000,000",-,-,-,-,-,"$6,750,000"
Josh Sitton,3748,2017,bears,"$4,650,000",-,"$1,406,250","$100,000",-,-,-,"$6,156,250"
Josh Sitton,3748,2018,bears,"$7,400,000",-,"$500,000","$100,000",-,-,-,"$8,000,000"
Lenzy Pipkins,22182,2017,packers,"$465,000","$5,000",-,-,-,-,-,"$470,000"
Lenzy Pipkins,22182,2018,packers,"$555,000",-,-,-,-,-,-,"$555,000"
Lenzy Pipkins,22182,2019,packers,"$645,000",-,-,-,-,-,-,"$645,000"
Lamar Miller,9910,2012,dolphins,"$390,000","$486,000",-,-,-,-,-,"$876,000"
Lamar Miller,9910,2013,dolphins,"$480,000",-,-,-,-,-,-,"$480,000"
Lamar Miller,9910,2014,dolphins,"$570,000",-,-,-,-,-,-,"$570,000"
Lamar Miller,9910,2015,dolphins,"$1,542,000",-,-,-,-,-,-,"$1,542,000"
Lamar Miller,9910,2016,texans,"$1,000,000","$4,000,000","$3,500,000",-,-,-,-,"$8,500,000"
Lamar Miller,9910,2017,texans,"$5,500,000",-,-,-,-,-,-,"$5,500,000"
Lamar Miller,9910,2018,texans,"$5,000,000",-,"$750,000",-,-,-,-,"$5,750,000"
Lamar Miller,9910,2019,texans,"$5,500,000",-,"$750,000",-,-,-,-,"$6,250,000"
Jake Ryan,16855,2015,packers,"$435,000","$456,678",-,-,-,-,"$129,384","$1,021,062"
Jake Ryan,16855,2016,packers,"$525,000",-,-,-,-,-,-,"$525,000"
Jake Ryan,16855,2017,packers,"$615,000",-,-,-,-,-,-,"$615,000"
Jake Ryan,16855,2018,packers,"$705,000",-,-,-,-,-,-,"$705,000"
Sheldon Richardson,12293,2013,jets,"$405,000","$5,357,176",-,-,-,-,-,"$5,762,176"
Sheldon Richardson,12293,2014,jets,"$862,000",-,-,-,-,-,-,"$862,000"
Sheldon Richardson,12293,2015,jets,"$1,008,647",-,-,-,-,-,"$46,397","$1,055,044"
Sheldon Richardson,12293,2016,jets,"$1,671,530",-,-,-,-,-,-,"$1,671,530"
Sheldon Richardson,12293,2017,hawks3,"$8,069,000",-,-,-,-,-,-,"$8,069,000"
Ben Gedeon,21862,2017,vikings,"$465,000","$633,147",-,-,-,-,-,"$1,098,147"
Ben Gedeon,21862,2018,vikings,"$555,000",-,-,-,-,-,-,"$555,000"
Ben Gedeon,21862,2019,vikings,"$645,000",-,-,-,-,-,-,"$645,000"
Ben Gedeon,21862,2020,vikings,"$735,000",-,-,-,-,-,-,"$735,000"
Matthew Stafford,6078,2009,lions,"$3,100,000",-,-,-,-,-,-,"$3,100,000"
Matthew Stafford,6078,2010,lions,"$395,000",-,"$9,105,000",-,-,"$17,400,000",-,"$26,900,000"
Matthew Stafford,6078,2011,lions,"$525,000",-,-,-,"$8,745,000",-,-,"$9,270,000"
Matthew Stafford,6078,2012,lions,"$615,000",-,-,-,"$10,885,000",-,-,"$11,500,000"
Matthew Stafford,6078,2013,lions,"$4,000,000","$14,500,000",-,-,-,-,-,"$18,500,000"
Matthew Stafford,6078,2014,lions,"$2,000,000","$13,000,000",-,-,-,-,"$8,969","$15,008,969"
Matthew Stafford,6078,2015,lions,"$9,500,000",-,-,-,-,-,-,"$9,500,000"
Matthew Stafford,6078,2016,lions,"$17,000,000",-,-,-,-,-,-,"$17,000,000"
Matthew Stafford,6078,2017,lions,"$1,000,000","$50,000,000",-,-,-,-,-,"$51,000,000"
Matthew Stafford,6078,2018,lions,"$9,500,000",-,"$6,500,000","$500,000",-,-,-,"$16,500,000"
Matthew Stafford,6078,2019,lions,"$13,500,000",-,"$5,500,000","$500,000",-,-,-,"$19,500,000"
Matthew Stafford,6078,2020,lions,"$15,000,000",-,"$6,000,000","$500,000",-,-,-,"$21,500,000"
Matthew Stafford,6078,2021,lions,"$9,500,000",-,"$10,000,000","$500,000",-,-,-,"$20,000,000"
Matthew Stafford,6078,2022,lions,"$12,500,000",-,"$10,000,000","$500,000",-,-,-,"$23,000,000"
Julian Stanford,11178,2012,jaguars,"$390,000","$5,000",-,-,-,-,-,"$395,000"
Julian Stanford,11178,2013,lions,"$112,941",-,-,-,-,-,-,"$112,941"
Julian Stanford,11178,2014,lions,"$502,941",-,-,-,-,-,"$63,844","$566,785"
Julian Stanford,11178,2014,lions,"$12,600",-,-,-,-,-,-,"$12,600"
Julian Stanford,11178,2015,bucs,"$6,600",-,-,-,-,-,-,"$6,600"
Julian Stanford,11178,2015,bucs,"$6,600",-,-,-,-,-,-,"$6,600"
Julian Stanford,11178,2015,jets,"$33,000",-,-,-,-,-,-,"$33,000"
Julian Stanford,11178,2016,jets,"$436,764",-,-,-,-,-,-,"$436,764"
Julian Stanford,11178,2016,jets,"$119,117",-,-,-,-,-,-,"$119,117"
Julian Stanford,11178,2016,jets,"$20,700",-,-,-,-,-,-,"$20,700"
Julian Stanford,11178,2017,jets,"$775,000",-,-,-,-,-,-,"$775,000"
Donald Penn,3007,2006,bucs,"$275,000",-,-,-,-,-,-,"$275,000"
Donald Penn,3007,2007,bucs,"$360,000",-,-,-,-,-,-,"$360,000"
Donald Penn,3007,2008,bucs,"$445,000",-,-,-,-,-,-,"$445,000"
Donald Penn,3007,2009,bucs,"$2,792,000",-,-,-,-,-,-,"$2,792,000"
Donald Penn,3007,2010,bucs,"$4,500,000","$2,000,000",-,-,-,-,-,"$6,500,000"
Donald Penn,3007,2011,bucs,"$7,200,000",-,-,"$400,000",-,-,"$600,000","$8,200,000"
